time,seconds_elapsed,z,y,x
1772594754543044000,0.283044189453125,9.954492568969727,-0.15682020783424377,0.009576806798577309
1772594754563308000,0.30330810546875,9.931747436523438,-0.14694413542747498,0.0011971008498221636
1772594754583572000,0.323572021484375,9.9093017578125,-0.15322890877723694,0.007481880486011505
1772594754603835000,0.3438349609375,9.900921821594238,-0.15891513228416443,0.0035913025494664907
1772594754624099000,0.36409912109375,9.889848709106445,-0.15263035893440247,0.0011971008498221636
1772594754644363000,0.384363037109375,9.888951301574707,-0.15741875767707825,0.0011971008498221636
1772594754664626000,0.4046259765625,9.888651847839355,-0.15741875767707825,0.002693476853892207
1772594754684890000,0.42489013671875,9.882367134094238,-0.1586158573627472,-0.002094926545396447
1772594754705154000,0.445154052734375,9.869498252868652,-0.15263035893440247,0.0071826050989329815
1772594754725417000,0.4654169921875,9.86889934539795,-0.15741875767707825,0.005386953707784414
1772594754745681000,0.485680908203125,9.8691987991333,-0.15502455830574036,0.002992752008140087
1772594754765945000,0.505945068359375,9.866804122924805,-0.16430209577083588,-0.009277531877160072
1772594754786208000,0.5262080078125,9.854534149169922,-0.16340427100658417,-0.01586158573627472
1772594754806472000,0.546471923828125,9.848249435424805,-0.16310499608516693,-0.014365210197865963
1772594754826736000,0.566736083984375,9.836577415466309,-0.1529296338558197,-0.002693476853892207
1772594754846999000,0.5869990234375,9.840468406677246,-0.15682020783424377,-0.011971008032560349
1772594754867263000,0.607262939453125,9.844657897949219,-0.15173253417015076,-0.008080430328845978
1772594754887527000,0.62752685546875,9.843161582946777,-0.1613093465566635,-0.011671733111143112
1772594754907790000,0.6477900390625,9.832088470458984,-0.15113398432731628,-0.02274491637945175
1772594754928054000,0.668053955078125,9.797073364257812,-0.14006079733371735,-0.016160860657691956
1772594754948318000,0.68831787109375,9.762657165527344,-0.14335282146930695,-0.02274491637945175
1772594754968581000,0.7085810546875,9.73542308807373,-0.14993688464164734,-0.007481880486011505
1772594754988845000,0.728844970703125,9.710283279418945,-0.14095862209796906,-0.005087678786367178
1772594755009109000,0.74910888671875,9.694122314453125,-0.1364694982767105,-0.016759412363171577
1772594755029372000,0.769371826171875,9.686341285705566,-0.1388636976480484,-0.016759412363171577
1772594755049636000,0.789635986328125,9.676764488220215,-0.14095862209796906,-0.020051438361406326
1772594755069900000,0.809900146484375,9.647436141967773,-0.14065934717655182,-0.02124853990972042
1772594755090163000,0.830162841796875,9.631275177001953,-0.14664486050605774,-0.015263035893440247
1772594755110427000,0.850427001953125,9.618705749511719,-0.1529296338558197,-0.02214636653661728
1772594755130691000,0.870691162109375,9.598653793334961,-0.15233108401298523,-0.010474632494151592
1772594755150954000,0.8909541015625,9.614215850830078,-0.1412578970193863,-0.0038905777037143707
1772594755171218000,0.911218017578125,9.627084732055664,-0.14484919607639313,-0.010773907415568829
1772594755191482000,0.931482177734375,9.647734642028809,-0.14185644686222076,-0.01735796220600605
1772594755211745000,0.9517451171875,9.65491771697998,-0.14664486050605774,-0.009876081719994545
1772594755232009000,0.972009033203125,9.661202430725098,-0.1529296338558197,-0.0005985504249110818
1772594755252273000,0.99227294921875,9.68274974822998,-0.1529296338558197,0.026336219161748886
1772594755272536000,1.0125361328125,9.69502067565918,-0.14844051003456116,0.047884032130241394
1772594755292800000,1.032800048828125,9.70429801940918,-0.14604631066322327,0.07392098009586334
1772594755313064000,1.05306396484375,9.715970039367676,-0.15442600846290588,0.08529343456029892
1772594755333327000,1.0733271484375,9.734225273132324,-0.14784196019172668,0.07152677327394485
1772594755353591000,1.093591064453125,9.735721588134766,-0.14993688464164734,0.061052143573760986
1772594755373855000,1.11385498046875,9.736919403076172,-0.14844051003456116,0.054767362773418427
1772594755394118000,1.134117919921875,9.739912033081055,-0.15083470940589905,0.038307227194309235
1772594755414382000,1.154382080078125,9.744999885559082,-0.1472434103488922,0.0347159244120121
1772594755434646000,1.17464599609375,9.721057891845703,-0.15143325924873352,0.02753331884741783
1772594755454910000,1.194909912109375,9.686341285705566,-0.14754268527030945,0.014365210197865963
1772594755475173000,1.215173095703125,9.668983459472656,-0.1379658728837967,0.008080430328845978
1772594755495437000,1.23543701171875,9.645041465759277,-0.14006079733371735,-0.0002992752124555409
1772594755515701000,1.255700927734375,9.640253067016602,-0.14903905987739563,-0.0017956512747332454
1772594755535964000,1.2759638671875,9.627683639526367,-0.15502455830574036,-0.0035913025494664907
1772594755556228000,1.29622802734375,9.615413665771484,-0.15682020783424377,-0.004788403399288654
1772594755576492000,1.316491943359375,9.62020206451416,-0.15921440720558167,-0.002394201699644327
1772594755596755000,1.3367548828125,9.63636302947998,-0.15652093291282654,-0.008678981103003025
1772594755617019000,1.357018798828125,9.643545150756836,-0.15442600846290588,0.002394201699644327
1772594755637283000,1.377282958984375,9.65372085571289,-0.14514847099781036,0.0038905777037143707
1772594755657546000,1.3975458984375,9.649530410766602,-0.1355716735124588,0.0065840547904372215
1772594755677810000,1.417809814453125,9.63755989074707,-0.12599486112594604,0.01346738450229168
1772594755698074000,1.43807421875,9.627084732055664,-0.12449848651885986,0.009876081719994545
1772594755718337000,1.4583369140625,9.628880500793457,-0.13108254969120026,0.004489128012210131
1772594755738601000,1.47860107421875,9.617208480834961,-0.13407529890537262,0.012569558806717396
1772594755758865000,1.498864990234375,9.627683639526367,-0.1355716735124588,0.01227028388530016
1772594755779128000,1.519128173828125,9.651925086975098,-0.1346738487482071,0.016759412363171577
1772594755799392000,1.53939208984375,9.66419506072998,-0.13078327476978302,0.020949264988303185
1772594755819656000,1.559656005859375,9.665990829467773,-0.13287819921970367,0.007481880486011505
1772594755839919000,1.579919189453125,9.68813705444336,-0.13198037445545197,0.0002992752124555409
1772594755860183000,1.60018310546875,9.70429801940918,-0.13347674906253815,-0.008978256024420261
1772594755880447000,1.620447021484375,9.693224906921387,-0.12988543510437012,-0.006284779403358698
1772594755900710000,1.6407099609375,9.679458618164062,-0.12838906049728394,-0.010175357572734356
1772594755920974000,1.66097412109375,9.693224906921387,-0.12509703636169434,-0.013766659423708916
1772594755941238000,1.681238037109375,9.706093788146973,-0.13826514780521393,-0.015263035893440247
1772594755961501000,1.7015009765625,9.713874816894531,-0.1379658728837967,-0.01975216343998909
1772594755981765000,1.72176513671875,9.734225273132324,-0.14065934717655182,-0.020350715145468712
1772594756002029000,1.742029052734375,9.738116264343262,-0.13257892429828644,-0.01825578883290291
1772594756022292000,1.7622919921875,9.754277229309082,-0.13437457382678986,-0.017058687284588814
1772594756042556000,1.782555908203125,9.75936508178711,-0.13617022335529327,-0.014365210197865963
1772594756062820000,1.802820068359375,9.775824546813965,-0.13587094843387604,-0.011971008032560349
1772594756083083000,1.8230830078125,9.790189743041992,-0.13108254969120026,-0.005386953707784414
1772594756103347000,1.843346923828125,9.785401344299316,-0.12868833541870117,-0.010773907415568829
1772594756123611000,1.86361083984375,9.75637149810791,-0.12659341096878052,-0.0002992752124555409
1772594756143874000,1.8838740234375,9.729436874389648,-0.1247977614402771,-0.0011971008498221636
1772594756164138000,1.904137939453125,9.704597473144531,-0.12389993667602539,0.0071826050989329815
1772594756184402000,1.92440185546875,9.682451248168945,-0.12689268589019775,0.017956512048840523
1772594756204665000,1.9446650390625,9.671378135681152,-0.1256955862045288,0.017058687284588814
1772594756224929000,1.964928955078125,9.655217170715332,-0.12090718746185303,0.009876081719994545
1772594756245193000,1.98519287109375,9.669881820678711,-0.12689268589019775,0.005985504016280174
1772594756265456000,2.0054560546875,9.677363395690918,-0.13766659796237946,0.009277531877160072
1772594756285720000,2.025719970703125,9.691429138183594,-0.13287819921970367,0.014065935276448727
1772594756305984000,2.04598388671875,9.70310115814209,-0.13287819921970367,0.012868833728134632
1772594756326247000,2.066246826171875,9.715670585632324,-0.12749123573303223,0.01227028388530016
1772594756346511000,2.086510986328125,9.719860076904297,-0.12629413604736328,0.018555063754320145
1772594756366775000,2.106775146484375,9.724349021911621,-0.11761515587568283,0.017657237127423286
1772594756387038000,2.127037841796875,9.729436874389648,-0.11462240666151047,0.006883329711854458
1772594756407302000,2.147302001953125,9.732429504394531,-0.11791443079710007,0.011671733111143112
1772594756427566000,2.167566162109375,9.74709415435791,-0.11911153793334961,0.002992752008140087
1772594756447829000,2.1878291015625,9.758466720581055,-0.13198037445545197,-0.004788403399288654
1772594756468093000,2.208093017578125,9.76325511932373,-0.12659341096878052,-0.0077811554074287415
