time,seconds_elapsed,z,y,x
1772593779118997000,0.2289970703125,0.0003990844707004726,0.0018623941577970982,-0.0026605629827827215
1772593779139291000,0.249290771484375,-0.003059647511690855,0.002128450432792306,-0.0022614786867052317
1772593779159554000,0.269553955078125,0.0038578163366764784,0.0026605629827827215,0.0006651407456956804
1772593779179818000,0.28981787109375,-0.0038578163366764784,0.004522957373410463,-0.003325703786686063
1772593779200082000,0.31008203125,-0.8797151446342468,-0.19914314150810242,-0.8133341073989868
1772593779220345000,0.330344970703125,-1.4497407674789429,-0.12331710010766983,-0.7925817370414734
1772593779240609000,0.350609130859375,-2.7830820083618164,1.0280416011810303,-0.7436273694038391
1772593779260873000,0.370873046875,-4.868031978607178,2.912252187728882,-0.6517049074172974
1772593779281136000,0.39113623046875,-5.923743724822998,3.6093199253082275,-0.8222470283508301
1772593779301400000,0.411400146484375,-6.248598575592041,3.3338184356689453,-1.004096508026123
1772593779321664000,0.4316640625,-5.237318515777588,1.475947380065918,-1.5577596426010132
1772593779341927000,0.451927001953125,-0.8501828908920288,-2.955486536026001,-2.7514212131500244
1772593779362191000,0.472191162109375,14.66595458984375,-12.96292781829834,-2.278639316558838
1772593779382455000,0.492455078125,28.711732864379883,-28.33473014831543,6.152153015136719
1772593779402718000,0.512718017578125,8.192007064819336,-32.524452209472656,3.0442161560058594
1772593779422982000,0.53298193359375,-2.5540075302124023,-22.666933059692383,-0.26632237434387207
1772593779443246000,0.55324609375,-2.5448286533355713,-10.954203605651855,-0.9645871520042419
1772593779463509000,0.573509033203125,-0.8432654738426208,-4.703476428985596,-0.74868243932724
1772593779483773000,0.59377294921875,0.17320264875888824,-2.826449155807495,-0.42342859506607056
1772593779504037000,0.614037109375,1.101872205734253,-2.198423147201538,-0.12770701944828033
1772593779524300000,0.634300048828125,1.873701572418213,-1.8726372718811035,-0.03857816383242607
1772593779544564000,0.65456396484375,2.5594615936279297,-1.0406792163848877,0.00784866139292717
1772593779564828000,0.674827880859375,3.462456703186035,0.29944637417793274,0.18344582617282867
1772593779585092000,0.695092041015625,4.274726867675781,0.633213996887207,0.45695170760154724
1772593779605355000,0.71535498046875,4.430236339569092,1.5166540145874023,0.7582604885101318
1772593779625619000,0.735618896484375,4.324745178222656,1.9894360303878784,0.7552008032798767
1772593779645883000,0.7558828125,5.421296119689941,1.5066767930984497,0.5980945825576782
1772593779666146000,0.77614599609375,6.691183090209961,0.923215389251709,0.09844083338975906
1772593779686410000,0.796409912109375,6.7221784591674805,1.4738188982009888,0.4505663514137268
1772593779706674000,0.816673828125,5.586251258850098,2.2351388931274414,1.4574564695358276
1772593779726937000,0.83693701171875,3.884289026260376,1.635980248451233,1.3471760749816895
1772593779747201000,0.857200927734375,2.216914176940918,1.147899866104126,1.1792945861816406
1772593779767465000,0.87746484375,1.2294461727142334,1.0918951034545898,1.0603673458099365
1772593779787728000,0.897727783203125,0.822380006313324,1.148698091506958,0.9214860200881958
1772593779807992000,0.917991943359375,0.8560361862182617,1.3872175216674805,1.4794061183929443
1772593779828256000,0.938256103515625,1.4077038764953613,1.3902772665023804,2.458360195159912
1772593779848519000,0.958518798828125,2.194565534591675,0.696402370929718,2.6956825256347656
1772593779868783000,0.978783203125,2.4493143558502197,-0.6338791251182556,1.6589940786361694
1772593779889047000,0.999047119140625,2.15598726272583,-1.9543166160583496,-0.2904004454612732
1772593779909310000,1.01931005859375,1.6162919998168945,-2.0701839923858643,-1.2503316402435303
1772593779929574000,1.039573974609375,1.0921611785888672,-1.5669386386871338,-1.1424458026885986
1772593779949838000,1.059838134765625,0.6650077104568481,-1.1005419492721558,-0.42449283599853516
1772593779970101000,1.08010107421875,0.3517264425754547,-0.6544985175132751,0.13874836266040802
1772593779990365000,1.100364990234375,0.14752821624279022,-0.24064792692661285,0.19142751395702362
1772593780010629000,1.120629150390625,0.09897294640541077,-0.0172936599701643,0.1799870878458023
1772593780030892000,1.14089208984375,0.3324373662471771,0.09724357724189758,0.16535399854183197
1772593780051156000,1.161156005859375,0.80734783411026,0.10855097323656082,0.12464737892150879
1772593780071420000,1.181419921875,0.9017978310585022,0.22295518219470978,0.017426688224077225
1772593780091683000,1.20168310546875,0.7488154768943787,0.45641958713531494,-0.14034469425678253
1772593780111947000,1.221947021484375,0.201936736702919,0.7695678472518921,-0.24157913029193878
1772593780132211000,1.2422109375,-0.8517792820930481,0.6607508063316345,-0.33443278074264526
1772593780152474000,1.26247412109375,-1.7271045446395874,-0.07875266671180725,-0.3589099645614624
1772593780172738000,1.282738037109375,-2.2127902507781982,-0.22681300342082977,-0.2756343185901642
1772593780193002000,1.303001953125,-2.508112668991089,0.1690787822008133,0.08872977644205093
1772593780213265000,1.323264892578125,-2.774036169052124,0.2047303318977356,0.15497779846191406
1772593780233529000,1.343529052734375,-2.674264907836914,0.1597668081521988,-0.3197996914386749
1772593780253793000,1.36379296875,-2.1265881061553955,-0.026472602039575577,-0.634544312953949
1772593780274056000,1.384055908203125,-1.3002171516418457,-0.49473169445991516,-0.8278341889381409
1772593780294320000,1.404320068359375,-0.11985836178064346,-0.6551636457443237,-0.7647788524627686
1772593780314584000,1.424583984375,1.0276424884796143,-0.30223995447158813,-0.7079758048057556
1772593780334847000,1.444846923828125,2.095991611480713,0.15577596426010132,-0.6575581431388855
1772593780355111000,1.46511083984375,2.861435651779175,0.45748382806777954,-0.5503374934196472
1772593780375375000,1.485375,2.8771328926086426,0.5121583938598633,-0.20220279693603516
1772593780395638000,1.505637939453125,2.283827304840088,0.27151045203208923,0.3638319969177246
1772593780415902000,1.52590185546875,1.6322554349899292,-0.18397793173789978,0.6094019412994385
1772593780436166000,1.546165771484375,1.13406503200531,-0.6103331446647644,0.429813951253891
1772593780456429000,1.566428955078125,0.8203846216201782,-1.1365925073623657,-0.040972672402858734
1772593780476693000,1.58669287109375,0.4142496585845947,-1.5114659070968628,-0.1811843365430832
1772593780496957000,1.60695703125,0.8311598896980286,-1.8292701244354248,-0.0828765407204628
1772593780517220000,1.62722021484375,1.309662103652954,-1.9798580408096313,0.005454154219478369
1772593780537484000,1.647484130859375,1.2839877605438232,-1.904297947883606,0.012105561792850494
1772593780557748000,1.667748046875,1.4396306276321411,-1.8039947748184204,-0.03605062887072563
1772593780578011000,1.688010986328125,2.0744409561157227,-2.0680556297302246,-0.13648688793182373
1772593780598275000,1.708275146484375,2.345552444458008,-2.1767396926879883,-0.29013440012931824
1772593780618539000,1.7285390625,2.0381243228912354,-1.8240820169448853,-0.5310483574867249
1772593780638802000,1.748802001953125,-0.3255198895931244,-0.27084532380104065,-1.545654058456421
1772593780659066000,1.769066162109375,-5.919353485107422,2.4297592639923096,-2.516094446182251
1772593780679330000,1.789330078125,-9.625517845153809,2.656572103500366,-4.187061309814453
1772593780699593000,1.809593017578125,-7.230745315551758,0.9306649565696716,-4.069730281829834
1772593780719857000,1.82985693359375,-3.6909990310668945,0.2633957266807556,-2.443993091583252
1772593780740121000,1.85012109375,-1.1162391901016235,0.08872977644205093,-1.3141851425170898
1772593780760384000,1.870384033203125,0.6094019412994385,0.3365612328052521,0.07329851388931274
1772593780780648000,1.89064794921875,1.2076295614242554,0.7558659315109253,1.6805446147918701
1772593780800912000,1.910911865234375,1.2793316841125488,0.8104075193405151,2.390781879425049
1772593780821175000,1.931175048828125,0.7014574408531189,0.8771876096725464,2.300588846206665
1772593780841439000,1.95143896484375,1.0624958276748657,0.9946514964103699,1.7054208517074585
1772593780861703000,1.971702880859375,1.8172975778579712,1.370589017868042,1.488318920135498
1772593780881967000,1.991967041015625,2.8675549030303955,1.9714772701263428,2.1598451137542725
1772593780902230000,2.01222998046875,4.578030586242676,2.052757501602173,3.352708578109741
1772593780922494000,2.032493896484375,5.987064838409424,1.0166010856628418,3.4515483379364014
1772593780942758000,2.0527578125,5.453887939453125,-0.04855527728796005,1.8194260597229004
1772593780963021000,2.07302099609375,3.556640625,-0.17479899525642395,-0.17852377891540527
1772593780983285000,2.093284912109375,1.3880157470703125,0.7050492167472839,-1.0486608743667603
1772593781003549000,2.113548828125,-0.29598763585090637,1.54884672164917,-0.6129937171936035
1772593781023812000,2.13381201171875,-1.3665982484817505,1.7989397048950195,0.4131854474544525
1772593781044076000,2.154075927734375,-2.1933681964874268,1.5544339418411255,1.0703445672988892
1772593781064340000,2.174340087890625,-2.774036169052124,1.2333040237426758,1.0079543590545654
1772593781084603000,2.194602783203125,-3.08119797706604,1.2153451442718506,0.3876440227031708
1772593781104867000,2.2148671875,-3.02559232711792,1.570663332939148,-0.17799167335033417
1772593781125131000,2.235131103515625,-2.584604024887085,2.235006093978882,-0.3360291123390198
1772593781145394000,2.255393798828125,-2.5408377647399902,3.014417886734009,-0.5584521889686584
1772593781165658000,2.275658203125,-2.540970802307129,3.3412680625915527,-1.0066239833831787
1772593781185922000,2.295922119140625,-2.431089401245117,3.5152688026428223,-1.175569772720337
1772593781206185000,2.31618505859375,-2.283694267272949,3.660402536392212,-1.1291429996490479
1772593781226449000,2.336448974609375,-2.053954601287842,3.666788101196289,-0.7083749175071716
1772593781246713000,2.356713134765625,-1.7925543785095215,3.7742748260498047,-0.4894105792045593
1772593781266976000,2.37697607421875,-1.1331337690353394,4.162583827972412,-1.5819708108901978
1772593781287240000,2.397239990234375,0.9409081339836121,5.343341827392578,-4.02596378326416
1772593781307504000,2.417504150390625,3.3052175045013428,5.95447301864624,-4.746843338012695
1772593781327767000,2.43776708984375,3.417227268218994,5.626824855804443,-3.526576280593872
1772593781348031000,2.458031005859375,2.373488187789917,4.893174648284912,-2.179267168045044
1772593781368295000,2.478294921875,1.2118864059448242,4.359997749328613,-1.1239548921585083
1772593781388558000,2.49855810546875,0.3490658700466156,4.2429327964782715,-0.5579200983047485
1772593781408822000,2.518822021484375,-0.07968386262655258,4.692036151885986,-0.48927754163742065
1772593781429086000,2.5390859375,-0.10003717243671417,5.226010799407959,-0.7361778020858765
1772593781449349000,2.55934912109375,-0.012105561792850494,5.234524726867676,-1.1679872274398804
1772593781469613000,2.579613037109375,-0.2244184911251068,4.927229881286621,-1.0765968561172485
1772593781489877000,2.599876953125,-1.0561105012893677,4.457241058349609,-0.5843926668167114
1772593781510140000,2.620139892578125,-1.8673161268234253,4.0326151847839355,-0.4193047285079956
1772593781530404000,2.640404052734375,-2.385593891143799,3.517397403717041,-0.4960619807243347
1772593781550668000,2.66066796875,-2.4490482807159424,3.148510217666626,-0.6712600588798523
1772593781570931000,2.680930908203125,-2.3048458099365234,2.887376070022583,-0.8640178442001343
1772593781591195000,2.70119482421875,-2.0618033409118652,2.671870470046997,-1.0043625831604004
1772593781611459000,2.721458984375,-1.902302622795105,2.4421308040618896,-1.086440920829773
1772593781631722000,2.741721923828125,-1.6596592664718628,2.263740062713623,-1.124087929725647
1772593781651986000,2.76198583984375,-1.3370659351348877,2.153592824935913,-1.1385879516601562
1772593781672250000,2.78225,-1.0361562967300415,1.896449327468872,-1.0062249898910522
1772593781692513000,2.802512939453125,-0.6845628619194031,1.568668007850647,-0.8290314674377441
1772593781712777000,2.82277685546875,-0.26858383417129517,1.2404875755310059,-0.6805720329284668
1772593781733041000,2.843041015625,-0.09378484636545181,0.9234814047813416,-0.47118571400642395
